Car.v,DistanceKm,Driver.Brake,Driver.Gas,Driver.GearNo,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,Time,Time.Global,UsedCapacity,Vhcl.Wind.vx,Vhcl.Wind.vy,Vhcl.Wind.vz,target
5.5560934,0.1547087,0.0,0.17169087,0,19517,10,6.9804558,31,31.624,3.0195438,0,0,0,33.529879
5.5559577,0.16026473,0.0,0.17163025,0,18843,10,6.9800388,32,32.624,3.0199608,0,0,0,33.529879
5.5558158,0.16582061,0.0,0.1716167,0,18214,10,6.9796219,33,33.624,3.0203777,0,0,0,33.529879
5.555708,0.17137637,0.0,0.17162351,0,17626,10,6.979205,34,34.624,3.0207946,0,0,0,33.529879
5.5556487,0.17693205,0.0,0.17163172,0,17075,10,6.978788,35,35.624,3.0212116,0,0,0,33.529879
5.5556328,0.18248768,0.0,0.17162872,0,16557,10,6.9783711,36,36.624,3.0216285,0,0,0,33.529879
5.5556474,0.18804332,0.0,0.17163769,0,16071,10,6.9779542,37,37.624,3.0220454,0,0,0,33.529879
5.5556935,0.19359899,0.0,0.1715895,0,15611,10,6.9775374,38,38.624,3.0224622,0,0,0,33.529879
5.5557161,0.1991547,0.0,0.17153843,0,15178,10,6.9771208,39,39.624,3.0228788,0,0,0,33.529879
5.5557161,0.20471042,0.0,0.17149372,0,14768,10,6.9767043,40,40.624,3.0232953,0,0,0,33.529879
5.555701,0.21026613,0.0,0.17145795,0,14380,10,6.976288,41,41.624,3.0237116,0,0,0,33.529879
5.5556793,0.21582182,0.0,0.1714304,0,14012,10,6.9758718,42,42.624,3.0241278,0,0,0,33.529879
5.5556576,0.22137749,0.0,0.17140881,0,13662,10,6.9754557,43,43.624,3.0245439,0,0,0,33.529879
5.5556379,0.22693313,0.0,0.1713922,0,13329,10,6.9750396,44,44.624,3.0249599,0,0,0,33.529879
5.5556162,0.23248876,0.0,0.17138353,0,13012,10,6.9746236,45,45.624,3.0253759,0,0,0,33.529879
5.5555838,0.23804436,0.0,0.17138905,0,12711,10,6.9742077,46,46.624,3.0257919,0,0,0,33.529879
5.5555244,0.24359992,0.0,0.17142485,0,12422,10,6.9737916,47,47.624,3.026208,0,0,0,33.529879
5.5553922,0.24915539,0.0,0.17153562,0,12147,10,6.9733752,48,48.624,3.0266244,0,0,0,33.529879
5.5551514,0.25471068,0.0,0.17176922,0,11884,10,6.9729582,49,49.624,3.0270414,0,0,0,33.529879
5.5538052,0.26026533,0.0,0.17288795,0,11632,10,6.9725385,50,50.624,3.0274611,0,0,0,33.529879
5.5531897,0.26581845,0.0,0.17404551,0,11390,10,6.9721134,51,51.624,3.0278862,0,0,0,33.529879
5.5567434,0.27137328,0.0,0.17243838,0,11159,10,6.9716912,52,52.624,3.0283084,0,0,0,33.529879
5.5586786,0.27693128,0.0,0.17080257,0,10936,10,6.9712758,53,53.624,3.0287237,0,0,0,33.529879
5.5615263,0.28249101,0.0,0.16812776,0,10722,10,6.970867,54,54.624,3.0291326,0,0,0,33.529879
5.5643157,0.28805432,0.0,0.16426772,0,10517,10,6.9704718,55,55.624,3.0295278,0,0,0,33.529879
5.5611563,0.29361757,0.0,0.16354371,0,10319,10,6.9700834,56,56.624,3.0299162,0,0,0,33.529879
5.5521961,0.29917468,0.0,0.1674963,0,10128,10,6.9696869,57,57.624,3.0303127,0,0,0,33.529879
5.5393244,0.30472067,0.0,0.17715254,0,9945,10,6.9692632,58,58.624,3.0307363,0,0,0,33.529879
5.5250882,0.31025286,0.0,0.19215888,0,9770,10,6.9687934,59,59.624,3.0312061,0,0,0,33.529879
5.5132242,0.31577166,0.0,0.21055814,0,9601,10,6.9682633,60,60.624,3.0317361,0,0,0,33.529879
5.5738653,0.32129439,0.0,0.4504729,0,9438,10,6.9673236,61,61.624,3.032675,0,0,0,33.529879
6.2783343,0.32715744,0.0,1.0,0,9279,10,6.9640035,62,62.624,3.0359926,0,0,0,33.529879
7.1936102,0.33389495,0.0,1.0,0,9105,10,6.9598329,63,63.624,3.0401627,0,0,0,33.529879
8.0838683,0.34153542,0.0,1.0,0,8915,10,6.9551443,64,64.624,3.0448507,0,0,0,33.529879
8.9471609,0.35005282,0.0,1.0,0,8713,10,6.9499468,65,65.624,3.0500478,0,0,0,33.529879
9.7820152,0.35941941,0.0,1.0,0,8501,10,6.9442533,66,66.624,3.0557407,0,0,0,33.529879
10.587462,0.36960622,0.0,1.0,0,8284,10,6.9380794,67,67.624,3.0619142,0,0,0,33.529879
11.363016,0.38058357,0.0,1.0,0,8062,10,6.9314417,68,68.624,3.0685514,0,0,0,33.529879
12.108717,0.39232153,0.0,1.0,0,7839,10,6.9243574,69,69.624,3.0756353,0,0,0,33.529879
12.825133,0.40479051,0.0,1.0,0,7616,10,6.9168437,70,70.624,3.0831486,0,0,0,33.529879
13.51333,0.41796169,0.0,1.0,0,7395,10,6.9089175,71,71.624,3.0910744,0,0,0,33.529879
14.174857,0.4318076,0.0,1.0,0,7177,10,6.9005947,72,72.624,3.0993968,0,0,0,33.529879
14.811724,0.44630253,0.0,1.0,0,6964,10,6.8918904,73,73.624,3.1081007,0,0,0,33.529879
15.426374,0.46142301,0.0,1.0,0,6755,10,6.8828181,74,74.624,3.1171726,0,0,0,33.529879
16.021403,0.47714809,0.0,1.0,0,6552,10,6.8733898,75,75.624,3.1266006,0,0,0,33.529879
16.580815,0.49344998,0.0,1.0,0,6355,10,6.8637906,76,76.624,3.1361995,0,0,0,33.529879
17.101283,0.51030796,0.0,0.82177952,0,6163,10,6.8544688,77,77.624,3.1455234,0,0,0,33.529879
17.375109,0.52754118,0.0,0.80966629,0,5977,10,6.8467727,78,78.624,3.153219,0,0,0,33.529879
17.706935,0.54508217,0.0,0.81034688,0,5800,10,6.8383275,79,79.624,3.1616642,0,0,0,33.529879
17.984227,0.56293584,0.0,0.72888415,0,5630,10,6.8304239,80,80.624,3.1695686,0,0,0,33.529879
18.149537,0.58101228,0.0,0.62887144,0,5467,10,6.8235752,81,81.624,3.1764184,0,0,0,33.529879
18.21214,0.59920036,0.0,0.54638615,0,5310,10,6.8177168,82,82.624,3.1822778,0,0,0,33.529879
18.194873,0.61740972,0.0,0.47555669,0,5162,10,6.8127234,83,83.624,3.1872719,0,0,0,33.529879
18.137782,0.63557692,0.0,0.44828466,0,5021,10,6.8082098,84,84.624,3.1917857,0,0,0,33.529879
18.095354,0.65369101,0.0,0.44887652,0,4889,10,6.8037426,85,85.624,3.1962529,0,0,0,33.529879
18.023662,0.67176549,0.0,0.26053451,0,4763,10,6.8002389,86,86.624,3.1997595,0,0,0,33.529879
17.558907,0.68958203,0.043561967,0.0,0,4639,10,6.8007728,87,87.624,3.1992278,0,0,0,33.529879
15.363501,0.70615883,0.16570737,0.0,0,4529,10,6.8013153,88,88.624,3.1986852,0,0,0,33.529879
13.308281,0.720434,0.10349395,0.0,0,4439,10,6.8017555,89,89.624,3.1982449,0,0,0,33.529879
12.208501,0.73310465,0.017423584,0.0,0,4362,10,6.802136,90,90.624,3.1978644,0,0,0,33.529879
11.789512,0.74508484,0.0,0.009496703,0,4291,10,6.8024757,91,91.624,3.1975246,0,0,0,33.529879
11.550735,0.75673645,0.0,0.164065,0,4226,10,6.8019936,92,92.624,3.1980055,0,0,0,33.529879
11.495945,0.7682482,0.0,0.25729692,0,4164,10,6.8006528,93,93.624,3.1993457,0,0,0,33.529879
11.539119,0.77976073,0.0,0.28658279,0,4105,10,6.7989687,94,94.624,3.2010295,0,0,0,33.529879
11.615024,0.79133692,0.0,0.27523952,0,4047,10,6.7972898,95,95.624,3.2027086,0,0,0,33.529879
11.685377,0.80298853,0.0,0.24167478,0,3990,10,6.7958183,96,96.624,3.2041803,0,0,0,33.529879
11.733934,0.81470028,0.0,0.20103268,0,3934,10,6.7946348,97,97.624,3.2053642,0,0,0,33.529879
11.757383,0.82644788,0.0,0.1619825,0,3879,10,6.7937485,98,98.624,3.2062508,0,0,0,33.529879
11.760981,0.83820838,0.0,0.12949737,0,3825,10,6.7931183,99,99.624,3.2068811,0,0,0,33.529879
11.753008,0.849966,0.0,0.10425504,0,3773,10,6.7926894,100,100.624,3.2073102,0,0,0,33.529879
11.741016,0.8617131,0.0,0.084725522,0,3722,10,6.7924142,101,101.624,3.2075856,0,0,0,33.529879
11.730109,0.87344844,0.0,0.068606045,0,3672,10,6.7922617,102,102.624,3.2077382,0,0,0,33.529879
11.722684,0.88517451,0.0,0.053816929,0,3623,10,6.792218,103,103.624,3.207782,0,0,0,33.529879
11.719066,0.89689509,0.0,0.038995974,0,3576,10,6.7922758,104,104.624,3.2077243,0,0,0,33.529879
11.718413,0.90861364,0.0,0.023439306,0,3530,10,6.7924334,105,105.624,3.2075668,0,0,0,33.529879
11.719434,0.92033247,0.0,0.006996786,0,3484,10,6.7926973,106,106.624,3.207303,0,0,0,33.529879
11.724557,0.93205338,0.000779761,0.0,0,3440,10,6.7930402,107,107.624,3.2069601,0,0,0,33.529879
11.708977,0.94377266,0.005297048,0.0,0,3397,10,6.7933814,108,108.624,3.2066189,0,0,0,33.529879
11.702733,0.95547549,0.004656312,0.0,0,3355,10,6.7937205,109,109.624,3.2062798,0,0,0,33.529879
11.70778,0.96718103,0.006900616,0.0,0,3314,10,6.7940588,110,110.624,3.2059415,0,0,0,33.529879
11.710241,0.97889019,0.009008368,0.0,0,3274,10,6.7943967,111,111.624,3.2056036,0,0,0,33.529879
11.711398,0.9906011,0.010979689,0.0,0,3235,10,6.7947343,112,112.624,3.205266,0,0,0,33.529879
11.711576,1.0023126,0.012660425,0.0,0,3197,10,6.7950718,113,113.624,3.2049286,0,0,0,33.529879
11.711185,1.0140241,0.014035778,0.0,0,3160,10,6.7954091,114,114.624,3.2045912,0,0,0,33.529879
11.710478,1.0257349,0.015113315,0.0,0,3123,10,6.7957463,115,115.624,3.204254,0,0,0,33.529879
11.709571,1.037445,0.015893346,0.0,0,3088,10,6.7960835,116,116.624,3.2039169,0,0,0,33.529879
11.708519,1.049154,0.016371992,0.0,0,3053,10,6.7964205,117,117.624,3.2035798,0,0,0,33.529879
11.707361,1.060862,0.016547019,0.0,0,3019,10,6.7967575,118,118.624,3.2032428,0,0,0,33.529879
11.706104,1.0725687,0.016423161,0.0,0,2986,10,6.7970945,119,119.624,3.2029059,0,0,0,33.529879
11.704742,1.0842742,0.015988809,0.0,0,2953,10,6.7974314,120,120.624,3.202569,0,0,0,33.529879
11.703573,1.0959783,0.015257459,0.0,0,2921,10,6.7977682,121,121.624,3.2022322,0,0,0,33.529879
11.702724,1.1076814,0.014225148,0.0,0,2890,10,6.798105,122,122.624,3.2018954,0,0,0,33.529879
11.701826,1.1193837,0.012842669,0.0,0,2860,10,6.7984417,123,123.624,3.2015586,0,0,0,33.529879
11.700904,1.131085,0.011127709,0.0,0,2830,10,6.7987784,124,124.624,3.2012219,0,0,0,33.529879
11.700107,1.1427855,0.009247288,0.0,0,2800,10,6.7991151,125,125.624,3.2008852,0,0,0,33.529879
11.696499,1.1544851,0.010662952,0.0,0,2772,10,6.7994518,126,126.624,3.2005486,0,0,0,33.529879
11.478792,1.1661063,0.035163448,0.0,0,2744,10,6.7997847,127,127.624,3.2002156,0,0,0,33.529879
11.247554,1.1774529,0.014545459,0.0,0,2717,10,6.8001097,128,128.624,3.1998906,0,0,0,33.529879
11.167463,1.1886524,0.003431984,0.0,0,2691,10,6.8004314,129,129.624,3.1995689,0,0,0,33.529879
11.140791,1.1998055,0.0,0.0,0,2666,10,6.8007522,130,130.624,3.1992481,0,0,0,33.529879
11.104431,1.2109284,0.0,0.024403559,0,2641,10,6.8009836,131,131.624,3.1990166,0,0,0,33.529879
11.074774,1.2220171,0.0,0.058889337,0,2617,10,6.8009945,132,132.624,3.1990054,0,0,0,33.529879
11.057582,1.2330821,0.0,0.093719402,0,2594,10,6.8007663,133,133.624,3.1992334,0,0,0,33.529879
11.054228,1.244137,0.0,0.12464028,0,2571,10,6.8003129,134,134.624,3.1996866,0,0,0,33.529879
11.061345,1.2551941,0.0,0.14945666,0,2549,10,6.7996743,135,135.624,3.200325,0,0,0,33.529879
11.074066,1.2662615,0.0,0.16790736,0,2527,10,6.7988955,136,136.624,3.2011037,0,0,0,33.529879
11.088166,1.2773427,0.0,0.18103166,0,2506,10,6.798016,137,137.624,3.2019831,0,0,0,33.529879
11.101014,1.2884374,0.0,0.1902052,0,2485,10,6.797066,138,138.624,3.202933,0,0,0,33.529879
11.111603,1.2995439,0.0,0.19656783,0,2465,10,6.796067,139,139.624,3.203932,0,0,0,33.529879
11.120067,1.3106599,0.0,0.20079231,0,2445,10,6.7950349,140,140.624,3.2049641,0,0,0,33.529879
11.268981,1.3218028,0.0,0.7597714,0,2426,10,6.7924169,141,141.624,3.2075774,0,0,0,33.529879
12.226797,1.3335382,0.0,1.0,0,2410,10,6.7850464,142,142.624,3.2149461,0,0,0,33.529879
13.208662,1.3462557,0.0,1.0,0,2393,10,6.7772865,143,143.624,3.2227055,0,0,0,33.529879
14.188605,1.3599538,0.0,1.0,0,2375,10,6.7689749,144,144.624,3.2310165,0,0,0,33.529879
15.173154,1.3746336,0.0,1.0,0,2356,10,6.7600964,145,145.624,3.2398944,0,0,0,33.529879
16.164463,1.3903011,0.0,1.0,0,2337,10,6.7506392,146,146.624,3.2493511,0,0,0,33.529879
17.167572,1.4069668,0.0,0.96601938,0,2316,10,6.7407052,147,147.624,3.259285,0,0,0,33.529879
18.008265,1.4245797,0.0,0.69867499,0,2293,10,6.7324885,148,148.624,3.2675045,0,0,0,33.529879
18.542004,1.4428773,0.0,0.45834575,0,2268,10,6.7271409,149,149.624,3.2728547,0,0,0,33.529879
18.873403,1.4615969,0.0,0.31531387,0,2241,10,6.7235459,150,150.624,3.2764514,0,0,0,33.529879
18.883958,1.4805127,0.0,0.0,0,2213,10,6.7235129,151,151.624,3.2764877,0,0,0,33.529879
18.497616,1.4992515,0.03178276,0.0,0,2184,10,6.7241569,152,152.624,3.2758437,0,0,0,33.529879
18.187584,1.5175655,0.000167097,0.0,0,2158,10,6.7247387,153,153.624,3.2752618,0,0,0,33.529879
18.030477,1.5356739,0.0,0.033242581,0,2132,10,6.7251553,154,154.624,3.2748448,0,0,0,33.529879
17.925931,1.5536464,0.0,0.12406498,0,2108,10,6.7246511,155,155.624,3.2753479,0,0,0,33.529879
17.879778,1.5715454,0.0,0.20695811,0,2085,10,6.7231656,156,156.624,3.2768326,0,0,0,33.529879
17.868432,1.5894175,0.0,0.28009719,0,2063,10,6.7208229,157,157.624,3.2791744,0,0,0,33.529879
17.877177,1.6072887,0.0,0.34201088,0,2042,10,6.7177418,158,158.624,3.2822549,0,0,0,33.529879
17.903939,1.6251779,0.0,0.38681199,0,2021,10,6.7140947,159,159.624,3.2859014,0,0,0,33.529879
17.943283,1.6431008,0.0,0.41210833,0,2002,10,6.7100949,160,160.624,3.289901,0,0,0,33.529879
17.988122,1.6610663,0.0,0.41881319,0,1983,10,6.7059556,161,161.624,3.2940402,0,0,0,33.529879
18.035787,1.6790779,0.0,0.40906501,0,1964,10,6.701866,162,162.624,3.2981299,0,0,0,33.529879
18.082043,1.6971372,0.0,0.38319718,0,1945,10,6.6980165,163,163.624,3.3019798,0,0,0,33.529879
18.125832,1.7152411,0.0,0.3433907,0,1927,10,6.6945664,164,164.624,3.3054304,0,0,0,33.529879
18.165943,1.733388,0.0,0.29101599,0,1908,10,6.691674,165,165.624,3.3083234,0,0,0,33.529879
18.185176,1.7515657,0.0,0.23928798,0,1890,10,6.6893883,166,166.624,3.3106097,0,0,0,33.529879
18.177568,1.7697493,0.0,0.20013998,0,1871,10,6.6876013,167,167.624,3.3123971,0,0,0,33.529879
18.147183,1.7879136,0.0,0.16179125,0,1853,10,6.6861656,168,168.624,3.3138334,0,0,0,33.529879
17.891719,1.805967,0.10621017,0.0,0,1834,10,6.6866972,169,169.624,3.3133033,0,0,0,33.529879
15.730529,1.8227826,0.096247078,0.0,0,1817,10,6.6872064,170,170.624,3.312794,0,0,0,33.529879
15.011128,1.8380618,0.0,0.0,0,1802,10,6.6876622,171,171.624,3.3123382,0,0,0,33.529879
14.706096,1.8529129,0.0,0.074582086,0,1787,10,6.6878151,172,172.624,3.3121845,0,0,0,33.529879
14.561497,1.8675322,0.0,0.21349126,0,1774,10,6.6866948,173,173.624,3.3133036,0,0,0,33.529879
14.613865,1.8820985,0.0,0.40889073,0,1761,10,6.6840767,174,174.624,3.3159197,0,0,0,33.529879
15.088621,1.8968973,0.0,0.89655858,0,1751,10,6.6778572,175,175.624,3.3221339,0,0,0,33.529879
16.043893,1.9124583,0.0,1.0,0,1742,10,6.6682512,176,176.624,3.3317391,0,0,0,33.529879
17.004898,1.9289831,0.0,0.99277928,0,1732,10,6.6582476,177,177.624,3.3417422,0,0,0,33.529879
17.835741,1.9464264,0.0,0.77605226,0,1721,10,6.6493032,178,178.624,3.350689,0,0,0,33.529879
18.327079,1.9645377,0.0,0.48933591,0,1708,10,6.6433667,179,179.624,3.3566287,0,0,0,33.529879
18.494274,1.9829714,0.0,0.26666657,0,1694,10,6.6402588,180,180.624,3.359739,0,0,0,33.529879
18.445678,2.001454,0.0,0.14295483,0,1679,10,6.6389518,181,181.624,3.3610473,0,0,0,33.529879
18.302006,2.0198314,0.0,0.10916143,0,1664,10,6.6383187,182,182.624,3.3616807,0,0,0,33.529879
18.150875,2.0380562,0.0,0.13007801,0,1649,10,6.6375837,183,183.624,3.3624153,0,0,0,33.529879
18.038449,2.0561466,0.0,0.17846366,0,1635,10,6.6363475,184,184.624,3.363651,0,0,0,33.529879
17.979049,2.074151,0.0,0.22787292,0,1622,10,6.6345249,185,185.624,3.365473,0,0,0,33.529879
17.966028,2.0921203,0.0,0.26387295,0,1609,10,6.6322368,186,186.624,3.3677608,0,0,0,33.529879
17.982632,2.110093,0.0,0.28287897,0,1597,10,6.6296735,187,187.624,3.3703239,0,0,0,33.529879
18.010036,2.128089,0.0,0.288453,0,1584,10,6.627005,188,188.624,3.3729923,0,0,0,33.529879
18.038981,2.1461135,0.0,0.28436117,0,1572,10,6.6243516,189,189.624,3.3756458,0,0,0,33.529879
17.99471,2.1641538,0.0,0.017181884,0,1560,10,6.6229769,190,190.624,3.3770244,0,0,0,33.529879
16.936512,2.1818677,0.22384034,0.0,0,1547,10,6.6235793,191,191.624,3.3764212,0,0,0,33.529879
14.86663,2.1976454,0.10489246,0.0,0,1536,10,6.6240586,192,192.624,3.3759419,0,0,0,33.529879
13.715114,2.2118922,0.058275676,0.0,0,1526,10,6.6244815,193,193.624,3.3755189,0,0,0,33.529879
12.954492,2.2252039,0.033742703,0.0,0,1516,10,6.6248707,194,194.624,3.3751297,0,0,0,33.529879
12.073827,2.237789,0.061794803,0.0,0,1508,10,6.6252333,195,195.624,3.374767,0,0,0,33.529879
11.505926,2.2495186,0.0,0.0,0,1500,10,6.625571,196,196.624,3.3744294,0,0,0,33.529879
11.321509,2.2609149,0.0,0.17263314,0,1492,10,6.6253154,197,197.624,3.3746837,0,0,0,33.529879
11.410974,2.2722609,0.0,0.34272797,0,1485,10,6.6234818,198,198.624,3.376516,0,0,0,33.529879
11.621462,2.2837759,0.0,0.34337775,0,1479,10,6.6211792,199,199.624,3.3788187,0,0,0,33.529879
11.681766,2.2954485,0.0,0.14475558,0,1472,10,6.620074,200,200.624,3.3799254,0,0,0,33.529879
11.546446,2.3070735,0.0,0.062917189,0,1465,10,6.6199056,201,201.624,3.3800943,0,0,0,33.529879
11.34135,2.3185189,0.0,0.079052705,0,1457,10,6.6198086,202,202.624,3.3801912,0,0,0,33.529879
11.158991,2.3297645,0.0,0.15264452,0,1451,10,6.619292,203,203.624,3.3807073,0,0,0,33.529879
11.054567,2.3408637,0.0,0.25137159,0,1444,10,6.6181096,204,204.624,3.381889,0,0,0,33.529879
11.030247,2.3519006,0.0,0.32995814,0,1438,10,6.6163255,205,205.624,3.3836725,0,0,0,33.529879
11.056137,2.3629409,0.0,0.38112049,0,1432,10,6.6141258,206,206.624,3.3858719,0,0,0,33.529879
11.102069,2.3740194,0.0,0.4092315,0,1427,10,6.6116809,207,207.624,3.3883166,0,0,0,33.529879
11.155772,2.3851475,0.0,0.43681612,0,1421,10,6.6090373,208,208.624,3.3909599,0,0,0,33.529879
11.208518,2.3963304,0.0,0.44788878,0,1416,10,6.6062728,209,209.624,3.3937244,0,0,0,33.529879
11.237453,2.4075571,0.0,0.43209963,0,1410,10,6.6035466,210,210.624,3.3964507,0,0,0,33.529879
11.22693,2.4187917,0.0,0.42432392,0,1405,10,6.6009253,211,211.624,3.3990721,0,0,0,33.529879
11.198341,2.4300051,0.0,0.43125824,0,1399,10,6.598292,212,212.624,3.4017054,0,0,0,33.529879
11.169472,2.4411884,0.0,0.44842471,0,1394,10,6.5955625,213,213.624,3.4044347,0,0,0,33.529879
11.150524,2.4523474,0.0,0.46875406,0,1389,10,6.5926978,214,214.624,3.4072993,0,0,0,33.529879
11.143728,2.4634936,0.0,0.48694558,0,1384,10,6.5897007,215,215.624,3.4102962,0,0,0,33.529879
11.14219,2.474637,0.0,0.49157651,0,1379,10,6.5866337,216,216.624,3.4133632,0,0,0,33.529879
11.134299,2.4857756,0.0,0.49385602,0,1374,10,6.5835626,217,217.624,3.4164343,0,0,0,33.529879
11.124914,2.4969051,0.0,0.4997499,0,1369,10,6.580461,218,218.624,3.4195359,0,0,0,33.529879
11.118782,2.5080266,0.0,0.50666588,0,1364,10,6.5773141,219,219.624,3.4226828,0,0,0,33.529879
11.117245,2.5191443,0.0,0.51125854,0,1359,10,6.5741269,220,220.624,3.4258699,0,0,0,33.529879
11.116426,2.5302611,0.0,0.51166352,0,1355,10,6.5709332,221,221.624,3.4290636,0,0,0,33.529879
11.116132,2.5413773,0.0,0.51172686,0,1350,10,6.5677383,222,222.624,3.4322585,0,0,0,33.529879
11.116959,2.5524938,0.0,0.51068274,0,1345,10,6.5645486,223,223.624,3.4354483,0,0,0,33.529879
11.119064,2.5636117,0.0,0.50836722,0,1341,10,6.561372,224,224.624,3.4386248,0,0,0,33.529879
11.121688,2.5747321,0.0,0.50272202,0,1336,10,6.5582246,225,225.624,3.4417723,0,0,0,33.529879
11.121321,2.5858539,0.0,0.4940258,0,1332,10,6.5551357,226,226.624,3.4448612,0,0,0,33.529879
11.119017,2.5969741,0.0,0.48619741,0,1327,10,6.5521043,227,227.624,3.4478927,0,0,0,33.529879
11.117162,2.6080921,0.0,0.47859208,0,1323,10,6.5491268,228,228.624,3.4508702,0,0,0,33.529879
11.117232,2.6192091,0.0,0.4703027,0,1318,10,6.5462052,229,229.624,3.4537919,0,0,0,33.529879
11.119547,2.6303273,0.0,0.46037295,0,1314,10,6.5433483,230,230.624,3.4566489,0,0,0,33.529879
11.123416,2.6414487,0.0,0.44813101,0,1309,10,6.5405709,231,231.624,3.4594264,0,0,0,33.529879
11.127835,2.6525743,0.0,0.43352699,0,1305,10,6.5378893,232,232.624,3.462108,0,0,0,33.529879
11.131678,2.6637042,0.0,0.41653569,0,1300,10,6.5353209,233,233.624,3.4646766,0,0,0,33.529879
11.133553,2.674837,0.0,0.39817602,0,1296,10,6.5328779,234,234.624,3.4671197,0,0,0,33.529879
11.132769,2.6859704,0.0,0.37959511,0,1291,10,6.5305651,235,235.624,3.4694327,0,0,0,33.529879
11.129734,2.6971018,0.0,0.3610014,0,1287,10,6.5283817,236,236.624,3.4716162,0,0,0,33.529879
11.124599,2.7082292,0.0,0.342339,0,1282,10,6.5263292,237,237.624,3.4736688,0,0,0,33.529879
11.11767,2.7193505,0.0,0.32355643,0,1278,10,6.5244081,238,238.624,3.47559,0,0,0,33.529879
11.109425,2.7304641,0.0,0.30519604,0,1273,10,6.5226172,239,239.624,3.4773811,0,0,0,33.529879
11.100986,2.7415692,0.0,0.28751605,0,1268,10,6.5209517,240,240.624,3.4790467,0,0,0,33.529879
11.093648,2.7526664,0.0,0.27053073,0,1264,10,6.5194062,241,241.624,3.4805923,0,0,0,33.529879
