Car.v,DistanceKm,Driver.Brake,Driver.Gas,Driver.GearNo,Fefficiency,FullBatteryCapacity,PT.BattHV.Energy,Time,Time.Global,UsedCapacity,Vhcl.Wind.vx,Vhcl.Wind.vy,Vhcl.Wind.vz,target
5.5603981,0.099156407,0.0,0.1682089,0,24358,8,5.5846502,21,21.624,2.4153494,0,0,0,27.272092
5.5564507,0.10471472,0.0,0.16928896,0,23069,8,5.5842429,22,22.624,2.4157567,0,0,0,27.272092
5.554081,0.11026985,0.0,0.17065035,0,21911,8,5.5838311,23,23.624,2.4161685,0,0,0,27.272092
5.5532522,0.1158234,0.0,0.17174056,0,20864,8,5.583415,24,24.624,2.4165846,0,0,0,27.272092
5.553486,0.12137671,0.0,0.17237484,0,19913,8,5.5829962,25,25.624,2.4170034,0,0,0,27.272092
5.5542266,0.12693054,0.0,0.17258433,0,19045,8,5.5825761,26,26.624,2.4174234,0,0,0,27.272092
5.5550425,0.13248518,0.0,0.17251456,0,18249,8,5.582156,27,27.624,2.4178436,0,0,0,27.272092
5.5556823,0.13804057,0.0,0.17228717,0,17518,8,5.5817365,28,28.624,2.4182631,0,0,0,27.272092
5.5560435,0.14359645,0.0,0.1720288,0,16843,8,5.5813179,29,29.624,2.4186817,0,0,0,27.272092
5.5561524,0.14915257,0.0,0.17182144,0,16218,8,5.5809001,30,30.624,2.4190995,0,0,0,27.272092
5.5560934,0.1547087,0.0,0.17169087,0,15639,8,5.5804829,31,31.624,2.4195167,0,0,0,27.272092
5.5559577,0.16026473,0.0,0.17163025,0,15099,8,5.5800659,32,32.624,2.4199337,0,0,0,27.272092
5.5558158,0.16582061,0.0,0.1716167,0,14596,8,5.5796491,33,33.624,2.4203505,0,0,0,27.272092
5.555708,0.17137637,0.0,0.17162351,0,14125,8,5.5792323,34,34.624,2.4207673,0,0,0,27.272092
5.5556487,0.17693205,0.0,0.17163172,0,13684,8,5.5788154,35,35.624,2.4211841,0,0,0,27.272092
5.5556328,0.18248768,0.0,0.17162872,0,13269,8,5.5783986,36,36.624,2.421601,0,0,0,27.272092
5.5556474,0.18804332,0.0,0.17163769,0,12880,8,5.5779818,37,37.624,2.4220178,0,0,0,27.272092
5.5556935,0.19359899,0.0,0.1715895,0,12512,8,5.577565,38,38.624,2.4224345,0,0,0,27.272092
5.5557161,0.1991547,0.0,0.17153843,0,12165,8,5.5771485,39,39.624,2.4228511,0,0,0,27.272092
5.5557161,0.20471042,0.0,0.17149372,0,11837,8,5.5767321,40,40.624,2.4232675,0,0,0,27.272092
5.555701,0.21026613,0.0,0.17145795,0,11526,8,5.5763159,41,41.624,2.4236837,0,0,0,27.272092
5.5556793,0.21582182,0.0,0.1714304,0,11231,8,5.5758998,42,42.624,2.4240998,0,0,0,27.272092
5.5556576,0.22137749,0.0,0.17140881,0,10951,8,5.5754837,43,43.624,2.4245159,0,0,0,27.272092
5.5556379,0.22693313,0.0,0.1713922,0,10685,8,5.5750678,44,44.624,2.4249318,0,0,0,27.272092
5.5556162,0.23248876,0.0,0.17138353,0,10432,8,5.5746519,45,45.624,2.4253477,0,0,0,27.272092
5.5555838,0.23804436,0.0,0.17138905,0,10190,8,5.5742359,46,46.624,2.4257636,0,0,0,27.272092
5.5555244,0.24359992,0.0,0.17142485,0,9959,8,5.57382,47,47.624,2.4261796,0,0,0,27.272092
5.5553922,0.24915539,0.0,0.17153562,0,9739,8,5.5734037,48,48.624,2.4265959,0,0,0,27.272092
5.5551514,0.25471068,0.0,0.17176922,0,9528,8,5.5729868,49,49.624,2.4270128,0,0,0,27.272092
5.5538052,0.26026533,0.0,0.17288795,0,9326,8,5.5725673,50,50.624,2.4274323,0,0,0,27.272092
5.5531897,0.26581845,0.0,0.17404551,0,9133,8,5.5721425,51,51.624,2.4278571,0,0,0,27.272092
5.5567434,0.27137328,0.0,0.17243838,0,8948,8,5.5717202,52,52.624,2.4282794,0,0,0,27.272092
5.5586786,0.27693128,0.0,0.17080257,0,8770,8,5.5713046,53,53.624,2.4286949,0,0,0,27.272092
5.5615263,0.28249101,0.0,0.16812776,0,8598,8,5.5708954,54,54.624,2.4291042,0,0,0,27.272092
5.5643157,0.28805432,0.0,0.16426772,0,8434,8,5.5704998,55,55.624,2.4294998,0,0,0,27.272092
5.5611563,0.29361757,0.0,0.16354371,0,8275,8,5.5701112,56,56.624,2.4298885,0,0,0,27.272092
5.5521961,0.29917468,0.0,0.1674963,0,8123,8,5.5697152,57,57.624,2.4302844,0,0,0,27.272092
5.5393244,0.30472067,0.0,0.17715254,0,7976,8,5.569293,58,58.624,2.4307066,0,0,0,27.272092
5.5250882,0.31025286,0.0,0.19215888,0,7836,8,5.5688255,59,59.624,2.431174,0,0,0,27.272092
5.5132242,0.31577166,0.0,0.21055814,0,7700,8,5.5682983,60,60.624,2.4317011,0,0,0,27.272092
5.5738653,0.32129439,0.0,0.4504729,0,7571,8,5.5673926,61,61.624,2.432606,0,0,0,27.272092
6.2783343,0.32715744,0.0,1.0,0,7445,8,5.564175,62,62.624,2.4358211,0,0,0,27.272092
7.1936102,0.33389495,0.0,1.0,0,7307,8,5.5600399,63,63.624,2.4399557,0,0,0,27.272092
8.0838683,0.34153542,0.0,1.0,0,7157,8,5.5553833,64,64.624,2.4446118,0,0,0,27.272092
8.9471609,0.35005282,0.0,1.0,0,6998,8,5.5502155,65,65.624,2.4497791,0,0,0,27.272092
9.7820152,0.35941941,0.0,1.0,0,6831,8,5.5445503,66,66.624,2.4554438,0,0,0,27.272092
10.587462,0.36960622,0.0,1.0,0,6660,8,5.5384035,67,67.624,2.4615901,0,0,0,27.272092
11.363016,0.38058357,0.0,1.0,0,6485,8,5.5317919,68,68.624,2.4682013,0,0,0,27.272092
12.108717,0.39232153,0.0,1.0,0,6309,8,5.5247328,69,69.624,2.4752599,0,0,0,27.272092
12.825133,0.40479051,0.0,1.0,0,6133,8,5.5172436,70,70.624,2.4827487,0,0,0,27.272092
13.51333,0.41796169,0.0,1.0,0,5959,8,5.509341,71,71.624,2.4906509,0,0,0,27.272092
14.174857,0.4318076,0.0,1.0,0,5787,8,5.5010413,72,72.624,2.4989503,0,0,0,27.272092
14.811724,0.44630253,0.0,1.0,0,5618,8,5.4923593,73,73.624,2.5076319,0,0,0,27.272092
15.426374,0.46142301,0.0,1.0,0,5454,8,5.4833087,74,74.624,2.516682,0,0,0,27.272092
16.021403,0.47714809,0.0,1.0,0,5294,8,5.4739016,75,75.624,2.5260888,0,0,0,27.272092
16.580815,0.49344998,0.0,1.0,0,5138,8,5.4643217,76,76.624,2.5356683,0,0,0,27.272092
17.101283,0.51030796,0.0,0.82177952,0,4987,8,5.4549443,77,77.624,2.5450479,0,0,0,27.272092
17.375109,0.52754118,0.0,0.80966629,0,4838,8,5.4472417,78,78.624,2.55275,0,0,0,27.272092
17.706935,0.54508217,0.0,0.81034688,0,4698,8,5.4388042,79,79.624,2.5611875,0,0,0,27.272092
17.984227,0.56293584,0.0,0.72888415,0,4563,8,5.4308704,80,80.624,2.5691221,0,0,0,27.272092
18.149537,0.58101228,0.0,0.62887144,0,4433,8,5.4239762,81,81.624,2.5760174,0,0,0,27.272092
18.21214,0.59920036,0.0,0.54638615,0,4308,8,5.418075,82,82.624,2.5819195,0,0,0,27.272092
18.194873,0.61740972,0.0,0.47555669,0,4190,8,5.413042,83,83.624,2.5869533,0,0,0,27.272092
18.137782,0.63557692,0.0,0.44828466,0,4077,8,5.4085085,84,84.624,2.591487,0,0,0,27.272092
18.095354,0.65369101,0.0,0.44887652,0,3971,8,5.4040369,85,85.624,2.5959586,0,0,0,27.272092
18.023662,0.67176549,0.0,0.26053451,0,3869,8,5.4004463,86,86.624,2.5995519,0,0,0,27.272092
17.558907,0.68958203,0.043561967,0.0,0,3769,8,5.4008462,87,87.624,2.5991544,0,0,0,27.272092
15.363501,0.70615883,0.16570737,0.0,0,3679,8,5.4013736,88,88.624,2.5986269,0,0,0,27.272092
13.308281,0.720434,0.10349395,0.0,0,3606,8,5.4018065,89,89.624,2.5981938,0,0,0,27.272092
12.208501,0.73310465,0.017423584,0.0,0,3543,8,5.4021829,90,90.624,2.5978174,0,0,0,27.272092
11.789512,0.74508484,0.0,0.009496703,0,3486,8,5.4025224,91,91.624,2.5974779,0,0,0,27.272092
11.550735,0.75673645,0.0,0.164065,0,3433,8,5.4020835,92,92.624,2.5979157,0,0,0,27.272092
11.495945,0.7682482,0.0,0.25729692,0,3383,8,5.4007741,93,93.624,2.5992244,0,0,0,27.272092
11.539119,0.77976073,0.0,0.28658279,0,3335,8,5.3991041,94,94.624,2.6008942,0,0,0,27.272092
11.615024,0.79133692,0.0,0.27523952,0,3288,8,5.3974259,95,95.624,2.6025725,0,0,0,27.272092
11.685377,0.80298853,0.0,0.24167478,0,3242,8,5.3959464,96,96.624,2.6040522,0,0,0,27.272092
11.733934,0.81470028,0.0,0.20103268,0,3197,8,5.3947506,97,97.624,2.6052484,0,0,0,27.272092
11.757383,0.82644788,0.0,0.1619825,0,3153,8,5.393851,98,98.624,2.6061482,0,0,0,27.272092
11.760981,0.83820838,0.0,0.12949737,0,3109,8,5.3932088,99,99.624,2.6067907,0,0,0,27.272092
11.753008,0.849966,0.0,0.10425504,0,3067,8,5.3927697,100,100.624,2.6072299,0,0,0,27.272092
11.741016,0.8617131,0.0,0.084725522,0,3025,8,5.3924862,101,101.624,2.6075135,0,0,0,27.272092
11.730109,0.87344844,0.0,0.068606045,0,2985,8,5.3923268,102,102.624,2.6076731,0,0,0,27.272092
11.722684,0.88517451,0.0,0.053816929,0,2945,8,5.3922766,103,103.624,2.6077234,0,0,0,27.272092
11.719066,0.89689509,0.0,0.038995974,0,2907,8,5.3923285,104,104.624,2.6076716,0,0,0,27.272092
11.718413,0.90861364,0.0,0.023439306,0,2869,8,5.3924802,105,105.624,2.60752,0,0,0,27.272092
11.719434,0.92033247,0.0,0.006996786,0,2832,8,5.392738,106,106.624,2.6072623,0,0,0,27.272092
11.724557,0.93205338,0.000779761,0.0,0,2796,8,5.3930772,107,107.624,2.6069231,0,0,0,27.272092
11.708977,0.94377266,0.005297048,0.0,0,2761,8,5.393417,108,108.624,2.6065834,0,0,0,27.272092
11.702733,0.95547549,0.004656312,0.0,0,2727,8,5.393755,109,109.624,2.6062454,0,0,0,27.272092
11.70778,0.96718103,0.006900616,0.0,0,2694,8,5.3940924,110,110.624,2.6059079,0,0,0,27.272092
11.710241,0.97889019,0.009008368,0.0,0,2661,8,5.3944295,111,111.624,2.6055708,0,0,0,27.272092
11.711398,0.9906011,0.010979689,0.0,0,2629,8,5.3947664,112,112.624,2.605234,0,0,0,27.272092
11.711576,1.0023126,0.012660425,0.0,0,2598,8,5.3951031,113,113.624,2.6048972,0,0,0,27.272092
11.711185,1.0140241,0.014035778,0.0,0,2568,8,5.3954398,114,114.624,2.6045606,0,0,0,27.272092
11.710478,1.0257349,0.015113315,0.0,0,2538,8,5.3957763,115,115.624,2.604224,0,0,0,27.272092
11.709571,1.037445,0.015893346,0.0,0,2509,8,5.3961128,116,116.624,2.6038875,0,0,0,27.272092
11.708519,1.049154,0.016371992,0.0,0,2481,8,5.3964493,117,117.624,2.6035511,0,0,0,27.272092
11.707361,1.060862,0.016547019,0.0,0,2453,8,5.3967856,118,118.624,2.6032147,0,0,0,27.272092
11.706104,1.0725687,0.016423161,0.0,0,2426,8,5.397122,119,119.624,2.6028784,0,0,0,27.272092
11.704742,1.0842742,0.015988809,0.0,0,2400,8,5.3974582,120,120.624,2.6025421,0,0,0,27.272092
11.703573,1.0959783,0.015257459,0.0,0,2374,8,5.3977944,121,121.624,2.6022059,0,0,0,27.272092
11.702724,1.1076814,0.014225148,0.0,0,2348,8,5.3981306,122,122.624,2.6018697,0,0,0,27.272092
11.701826,1.1193837,0.012842669,0.0,0,2324,8,5.3984668,123,123.624,2.6015336,0,0,0,27.272092
11.700904,1.131085,0.011127709,0.0,0,2299,8,5.3988029,124,124.624,2.6011975,0,0,0,27.272092
11.700107,1.1427855,0.009247288,0.0,0,2275,8,5.399139,125,125.624,2.6008614,0,0,0,27.272092
11.696499,1.1544851,0.010662952,0.0,0,2252,8,5.3994751,126,126.624,2.6005253,0,0,0,27.272092
11.478792,1.1661063,0.035163448,0.0,0,2229,8,5.3998077,127,127.624,2.6001926,0,0,0,27.272092
11.247554,1.1774529,0.014545459,0.0,0,2208,8,5.4001324,128,128.624,2.5998679,0,0,0,27.272092
11.167463,1.1886524,0.003431984,0.0,0,2186,8,5.4004537,129,129.624,2.5995466,0,0,0,27.272092
11.140791,1.1998055,0.0,0.0,0,2166,8,5.400774,130,130.624,2.5992263,0,0,0,27.272092
11.104431,1.2109284,0.0,0.024403559,0,2146,8,5.4010111,131,131.624,2.5989891,0,0,0,27.272092
11.074774,1.2220171,0.0,0.058889337,0,2126,8,5.4010314,132,132.624,2.5989686,0,0,0,27.272092
11.057582,1.2330821,0.0,0.093719402,0,2107,8,5.4008139,133,133.624,2.5991858,0,0,0,27.272092
11.054228,1.244137,0.0,0.12464028,0,2089,8,5.4003708,134,134.624,2.5996287,0,0,0,27.272092
11.061345,1.2551941,0.0,0.14945666,0,2071,8,5.3997409,135,135.624,2.6002585,0,0,0,27.272092
11.074066,1.2662615,0.0,0.16790736,0,2054,8,5.3989689,136,136.624,2.6010302,0,0,0,27.272092
11.088166,1.2773427,0.0,0.18103166,0,2036,8,5.3980946,137,137.624,2.6019044,0,0,0,27.272092
11.101014,1.2884374,0.0,0.1902052,0,2020,8,5.3971485,138,138.624,2.6028506,0,0,0,27.272092
11.111603,1.2995439,0.0,0.19656783,0,2003,8,5.3961522,139,139.624,2.6038468,0,0,0,27.272092
11.120067,1.3106599,0.0,0.20079231,0,1987,8,5.395122,140,140.624,2.604877,0,0,0,27.272092
11.268981,1.3218028,0.0,0.7597714,0,1972,8,5.3926602,141,141.624,2.6073342,0,0,0,27.272092
12.226797,1.3335382,0.0,1.0,0,1960,8,5.3854085,142,142.624,2.614584,0,0,0,27.272092
13.208662,1.3462557,0.0,1.0,0,1947,8,5.3776941,143,143.624,2.6222979,0,0,0,27.272092
14.188605,1.3599538,0.0,1.0,0,1934,8,5.3694219,144,144.624,2.6305696,0,0,0,27.272092
15.173154,1.3746336,0.0,1.0,0,1920,8,5.3605796,145,145.624,2.6394112,0,0,0,27.272092
16.164463,1.3903011,0.0,1.0,0,1905,8,5.3511572,146,146.624,2.648833,0,0,0,27.272092
17.167572,1.4069668,0.0,0.96601938,0,1889,8,5.3412433,147,147.624,2.6587469,0,0,0,27.272092
18.008265,1.4245797,0.0,0.69867499,0,1872,8,5.3329303,148,148.624,2.6670627,0,0,0,27.272092
18.542004,1.4428773,0.0,0.45834575,0,1852,8,5.3274694,149,149.624,2.6725261,0,0,0,27.272092
18.873403,1.4615969,0.0,0.31531387,0,1831,8,5.3237945,150,150.624,2.6762027,0,0,0,27.272092
18.883958,1.4805127,0.0,0.0,0,1807,8,5.3235935,151,151.624,2.6764071,0,0,0,27.272092
18.497616,1.4992515,0.03178276,0.0,0,1784,8,5.3242141,152,152.624,2.6757865,0,0,0,27.272092
18.187584,1.5175655,0.000167097,0.0,0,1762,8,5.3247832,153,153.624,2.6752174,0,0,0,27.272092
18.030477,1.5356739,0.0,0.033242581,0,1741,8,5.3252057,154,154.624,2.6747944,0,0,0,27.272092
17.925931,1.5536464,0.0,0.12406498,0,1721,8,5.3247399,155,155.624,2.6752592,0,0,0,27.272092
17.879778,1.5715454,0.0,0.20695811,0,1703,8,5.3232953,156,156.624,2.6767029,0,0,0,27.272092
17.868432,1.5894175,0.0,0.28009719,0,1685,8,5.3209919,157,157.624,2.6790054,0,0,0,27.272092
17.877177,1.6072887,0.0,0.34201088,0,1668,8,5.3179463,158,158.624,2.6820504,0,0,0,27.272092
17.903939,1.6251779,0.0,0.38681199,0,1652,8,5.3143273,159,159.624,2.6856689,0,0,0,27.272092
17.943283,1.6431008,0.0,0.41210833,0,1636,8,5.310346,160,160.624,2.6896499,0,0,0,27.272092
17.988122,1.6610663,0.0,0.41881319,0,1621,8,5.3062156,161,161.624,2.6937803,0,0,0,27.272092
18.035787,1.6790779,0.0,0.40906501,0,1606,8,5.3021256,162,162.624,2.6978704,0,0,0,27.272092
18.082043,1.6971372,0.0,0.38319718,0,1591,8,5.2982664,163,163.624,2.7017299,0,0,0,27.272092
18.125832,1.7152411,0.0,0.3433907,0,1577,8,5.2947982,164,164.624,2.7051986,0,0,0,27.272092
18.165943,1.733388,0.0,0.29101599,0,1562,8,5.29188,165,165.624,2.7081174,0,0,0,27.272092
18.185176,1.7515657,0.0,0.23928798,0,1547,8,5.2895668,166,166.624,2.7104311,0,0,0,27.272092
18.177568,1.7697493,0.0,0.20013998,0,1532,8,5.287757,167,167.624,2.7122413,0,0,0,27.272092
18.147183,1.7879136,0.0,0.16179125,0,1517,8,5.2862994,168,168.624,2.7136995,0,0,0,27.272092
17.891719,1.805967,0.10621017,0.0,0,1502,8,5.2867508,169,169.624,2.7132498,0,0,0,27.272092
15.730529,1.8227826,0.096247078,0.0,0,1488,8,5.287253,170,170.624,2.7127474,0,0,0,27.272092
15.011128,1.8380618,0.0,0.0,0,1475,8,5.2877044,171,171.624,2.7122961,0,0,0,27.272092
14.706096,1.8529129,0.0,0.074582086,0,1463,8,5.2878798,172,172.624,2.7121199,0,0,0,27.272092
14.561497,1.8675322,0.0,0.21349126,0,1452,8,5.2868127,173,173.624,2.7131858,0,0,0,27.272092
14.613865,1.8820985,0.0,0.40889073,0,1442,8,5.2842738,174,174.624,2.7157227,0,0,0,27.272092
15.088621,1.8968973,0.0,0.89655858,0,1434,8,5.2782583,175,175.624,2.7217331,0,0,0,27.272092
16.043893,1.9124583,0.0,1.0,0,1428,8,5.2687479,176,176.624,2.7312424,0,0,0,27.272092
17.004898,1.9289831,0.0,0.99277928,0,1421,8,5.2587884,177,177.624,2.7412015,0,0,0,27.272092
17.835741,1.9464264,0.0,0.77605226,0,1412,8,5.2497817,178,178.624,2.7502105,0,0,0,27.272092
18.327079,1.9645377,0.0,0.48933591,0,1403,8,5.2437195,179,179.624,2.7562758,0,0,0,27.272092
18.494274,1.9829714,0.0,0.26666657,0,1391,8,5.2404943,180,180.624,2.7595035,0,0,0,27.272092
18.445678,2.001454,0.0,0.14295483,0,1379,8,5.2391098,181,181.624,2.7608893,0,0,0,27.272092
18.302006,2.0198314,0.0,0.10916143,0,1367,8,5.2384439,182,182.624,2.7615555,0,0,0,27.272092
18.150875,2.0380562,0.0,0.13007801,0,1355,8,5.2377076,183,183.624,2.7622915,0,0,0,27.272092
18.038449,2.0561466,0.0,0.17846366,0,1344,8,5.2364886,184,184.624,2.7635099,0,0,0,27.272092
17.979049,2.074151,0.0,0.22787292,0,1333,8,5.2346885,185,185.624,2.7653095,0,0,0,27.272092
17.966028,2.0921203,0.0,0.26387295,0,1322,8,5.2324193,186,186.624,2.7675783,0,0,0,27.272092
17.982632,2.110093,0.0,0.28287897,0,1312,8,5.2298681,187,187.624,2.7701293,0,0,0,27.272092
18.010036,2.128089,0.0,0.288453,0,1302,8,5.2272051,188,188.624,2.7727923,0,0,0,27.272092
18.038981,2.1461135,0.0,0.28436117,0,1293,8,5.2245519,189,189.624,2.7754455,0,0,0,27.272092
17.99471,2.1641538,0.0,0.017181884,0,1283,8,5.2230607,190,190.624,2.7769403,0,0,0,27.272092
16.936512,2.1818677,0.22384034,0.0,0,1272,8,5.2236417,191,191.624,2.7763588,0,0,0,27.272092
14.86663,2.1976454,0.10489246,0.0,0,1263,8,5.2241141,192,192.624,2.7758863,0,0,0,27.272092
13.715114,2.2118922,0.058275676,0.0,0,1254,8,5.2245332,193,193.624,2.7754672,0,0,0,27.272092
12.954492,2.2252039,0.033742703,0.0,0,1247,8,5.2249203,194,194.624,2.7750801,0,0,0,27.272092
12.073827,2.237789,0.061794803,0.0,0,1239,8,5.225282,195,195.624,2.7747184,0,0,0,27.272092
11.505926,2.2495186,0.0,0.0,0,1233,8,5.2256189,196,196.624,2.7743814,0,0,0,27.272092
11.321509,2.2609149,0.0,0.17263314,0,1227,8,5.2254098,197,197.624,2.7745892,0,0,0,27.272092
11.410974,2.2722609,0.0,0.34272797,0,1221,8,5.2236322,198,198.624,2.7763657,0,0,0,27.272092
11.621462,2.2837759,0.0,0.34337775,0,1216,8,5.2213404,199,199.624,2.7786575,0,0,0,27.272092
11.681766,2.2954485,0.0,0.14475558,0,1211,8,5.2201801,200,200.624,2.7798193,0,0,0,27.272092
11.546446,2.3070735,0.0,0.062917189,0,1204,8,5.2199824,201,201.624,2.7800175,0,0,0,27.272092
11.34135,2.3185189,0.0,0.079052705,0,1199,8,5.2198847,202,202.624,2.7801151,0,0,0,27.272092
11.158991,2.3297645,0.0,0.15264452,0,1193,8,5.2193864,203,203.624,2.7806129,0,0,0,27.272092
11.054567,2.3408637,0.0,0.25137159,0,1188,8,5.2182326,204,204.624,2.781766,0,0,0,27.272092
11.030247,2.3519006,0.0,0.32995814,0,1183,8,5.2164741,205,205.624,2.7835239,0,0,0,27.272092
11.056137,2.3629409,0.0,0.38112049,0,1178,8,5.2142935,206,206.624,2.7857042,0,0,0,27.272092
11.102069,2.3740194,0.0,0.4092315,0,1174,8,5.211861,207,207.624,2.7881365,0,0,0,27.272092
11.155772,2.3851475,0.0,0.43681612,0,1170,8,5.2092291,208,208.624,2.7907682,0,0,0,27.272092
11.208518,2.3963304,0.0,0.44788878,0,1165,8,5.2064711,209,209.624,2.7935261,0,0,0,27.272092
11.237453,2.4075571,0.0,0.43209963,0,1161,8,5.2037428,210,210.624,2.7962546,0,0,0,27.272092
11.22693,2.4187917,0.0,0.42432392,0,1157,8,5.2011198,211,211.624,2.7988776,0,0,0,27.272092
11.198341,2.4300051,0.0,0.43125824,0,1152,8,5.1984885,212,212.624,2.8015089,0,0,0,27.272092
11.169472,2.4411884,0.0,0.44842471,0,1148,8,5.1957642,213,213.624,2.8042331,0,0,0,27.272092
11.150524,2.4523474,0.0,0.46875406,0,1144,8,5.192906,214,214.624,2.8070911,0,0,0,27.272092
11.143728,2.4634936,0.0,0.48694558,0,1140,8,5.1899154,215,215.624,2.8100815,0,0,0,27.272092
11.14219,2.474637,0.0,0.49157651,0,1136,8,5.1868513,216,216.624,2.8131456,0,0,0,27.272092
11.134299,2.4857756,0.0,0.49385602,0,1132,8,5.1837818,217,217.624,2.8162151,0,0,0,27.272092
11.124914,2.4969051,0.0,0.4997499,0,1129,8,5.1806827,218,218.624,2.8193142,0,0,0,27.272092
11.118782,2.5080266,0.0,0.50666588,0,1125,8,5.1775385,219,219.624,2.8224583,0,0,0,27.272092
11.117245,2.5191443,0.0,0.51125854,0,1121,8,5.1743536,220,220.624,2.8256432,0,0,0,27.272092
11.116426,2.5302611,0.0,0.51166352,0,1118,8,5.1711608,221,221.624,2.828836,0,0,0,27.272092
11.116132,2.5413773,0.0,0.51172686,0,1114,8,5.1679666,222,222.624,2.8320302,0,0,0,27.272092
11.116959,2.5524938,0.0,0.51068274,0,1110,8,5.1647772,223,223.624,2.8352197,0,0,0,27.272092
11.119064,2.5636117,0.0,0.50836722,0,1107,8,5.1616005,224,224.624,2.8383963,0,0,0,27.272092
11.121688,2.5747321,0.0,0.50272202,0,1103,8,5.1584519,225,225.624,2.841545,0,0,0,27.272092
11.121321,2.5858539,0.0,0.4940258,0,1100,8,5.1553608,226,226.624,2.8446362,0,0,0,27.272092
11.119017,2.5969741,0.0,0.48619741,0,1096,8,5.1523271,227,227.624,2.8476699,0,0,0,27.272092
11.117162,2.6080921,0.0,0.47859208,0,1093,8,5.1493474,228,228.624,2.8506497,0,0,0,27.272092
11.117232,2.6192091,0.0,0.4703027,0,1089,8,5.1464233,229,229.624,2.8535738,0,0,0,27.272092
11.119547,2.6303273,0.0,0.46037295,0,1085,8,5.1435634,230,230.624,2.8564338,0,0,0,27.272092
11.123416,2.6414487,0.0,0.44813101,0,1082,8,5.1407823,231,231.624,2.859215,0,0,0,27.272092
11.127835,2.6525743,0.0,0.43352699,0,1078,8,5.1380962,232,232.624,2.8619012,0,0,0,27.272092
11.131678,2.6637042,0.0,0.41653569,0,1075,8,5.1355223,233,233.624,2.8644752,0,0,0,27.272092
11.133553,2.674837,0.0,0.39817602,0,1071,8,5.1330734,234,234.624,2.8669242,0,0,0,27.272092
11.132769,2.6859704,0.0,0.37959511,0,1068,8,5.1307543,235,235.624,2.8692435,0,0,0,27.272092
11.129734,2.6971018,0.0,0.3610014,0,1064,8,5.1285645,236,236.624,2.8714333,0,0,0,27.272092
11.124599,2.7082292,0.0,0.342339,0,1061,8,5.1265055,237,237.624,2.8734925,0,0,0,27.272092
11.11767,2.7193505,0.0,0.32355643,0,1057,8,5.1245778,238,238.624,2.8754203,0,0,0,27.272092
11.109425,2.7304641,0.0,0.30519604,0,1053,8,5.1227803,239,239.624,2.877218,0,0,0,27.272092
11.100986,2.7415692,0.0,0.28751605,0,1050,8,5.1211083,240,240.624,2.87889,0,0,0,27.272092
